0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186
0.984790861606598,0.9657794833183287,0.6692014932632446,0.2965779602527618,0.0038022813387215,0.0,0.0760456249117851,0.1292775720357895,0.1863117814064025,0.1901140660047531,0.1939163506031036,0.1863117814064025,0.1939163506031036,0.1673003733158111,0.1787072271108627,0.1787072271108627,0.1787072271108627,0.1673003733158111,0.1863117814064025,0.1673003733158111,0.1825095117092132,0.1711026579141616,0.1939163506031036,0.1825095117092132,0.1939163506031036,0.1939163506031036,0.2167300432920456,0.2015209197998047,0.2319391667842864,0.2205323129892348,0.2471482902765274,0.2471482902765274,0.2889733910560608,0.2775665521621704,0.3003802299499512,0.3041824996471405,0.3155893683433532,0.2965779602527618,0.338403046131134,0.3231939077377319,0.338403046131134,0.3346007466316223,0.338403046131134,0.3231939077377319,0.330798476934433,0.330798476934433,0.330798476934433,0.3193916380405426,0.3269962072372436,0.3155893683433532,0.3155893683433532,0.3155893683433532,0.3193916380405426,0.3117870688438415,0.3041824996471405,0.2851710915565491,0.2813688218593597,0.2699619829654693,0.2737642526626587,0.2471482902765274,0.2547528445720672,0.2395437210798263,0.235741451382637,0.228136882185936,0.2433460056781768,0.2509505748748779,0.2509505748748779,0.2433460056781768,0.258555144071579,0.258555144071579,0.2737642526626587,0.2509505748748779,0.29277566075325,0.2661596834659576,0.2851710915565491,0.2775665521621704,0.2889733910560608,0.2851710915565491,0.2965779602527618,0.2889733910560608,0.3041824996471405,0.2965779602527618,0.3003802299499512,0.2889733910560608,0.3003802299499512,0.3003802299499512,0.3155893683433532,0.3041824996471405,0.3193916380405426,0.3117870688438415,0.3269962072372436,0.3041824996471405,0.3346007466316223,0.3155893683433532,0.330798476934433,0.3231939077377319,0.3346007466316223,0.3269962072372436,0.3422053158283233,0.3346007466316223,0.3688212931156158,0.3764258623123169,0.4068441092967987,0.4220532178878784,0.4714829027652741,0.4866920113563537,0.5095056891441345,0.5285171270370483,0.5323193669319153,0.4486691951751709,0.3726235628128052,0.3041824996471405,0.3269962072372436,0.3117870688438415,0.3269962072372436,0.3117870688438415,0.3193916380405426,0.3269962072372436,0.3346007466316223,0.3269962072372436,0.3422053158283233,0.338403046131134,0.3498098850250244,0.3346007466316223,0.3498098850250244,0.4904943108558655,0.7908745408058167,0.7756654024124146,0.8859315514564513,0.9391635060310364,1.0,0.7566539645195006,0.3992395401000976,0.0836501866579055,0.0532319396734237,0.1102661564946174,0.1939163506031036,0.2395437210798263,0.2623574137687683,0.2509505748748779,0.2661596834659576,0.2471482902765274,0.258555144071579,0.2433460056781768,0.2433460056781768,0.235741451382637,0.2395437210798263,0.2433460056781768,0.2661596834659576,0.2433460056781768,0.2623574137687683,0.2547528445720672,0.2623574137687683,0.2661596834659576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8604651093482971,0.8921775817871093,0.8202959895133971,0.7420718669891356,0.7167019248008728,0.7124735713005066,0.7695560455322266,0.7336152195930482,0.5158562660217285,0.2706131041049956,0.1754756867885589,0.1374207139015197,0.1183932349085807,0.0951374173164367,0.0803382694721221,0.0634249448776245,0.0613107830286026,0.0507399588823318,0.0465116277337074,0.0232558138668537,0.0253699794411659,0.0126849897205829,0.0084566595032811,0.0021141648758202,0.0,0.0042283297516405,0.0232558138668537,0.0338266380131244,0.0570824518799781,0.0739957690238952,0.1205073967576026,0.1585623621940612,0.1966173350811005,0.2198731452226638,0.2325581461191177,0.2431289702653885,0.2367864698171616,0.2283298075199127,0.21564482152462,0.2029598355293273,0.2135306596755981,0.2093023210763931,0.2114164978265762,0.2071881592273712,0.2114164978265762,0.2114164978265762,0.2198731452226638,0.2093023210763931,0.21564482152462,0.21564482152462,0.2241014838218688,0.2241014838218688,0.2241014838218688,0.21564482152462,0.2283298075199127,0.2304439693689346,0.2325581461191177,0.2262156456708908,0.2262156456708908,0.2262156456708908,0.2367864698171616,0.2283298075199127,0.2367864698171616,0.2283298075199127,0.2389006316661834,0.2346723079681396,0.2367864698171616,0.2304439693689346,0.2346723079681396,0.2367864698171616,0.2410147935152053,0.2325581461191177,0.2367864698171616,0.2346723079681396,0.2431289702653885,0.2452431321144104,0.2494714558124542,0.2473572939634323,0.2558139562606811,0.268498957157135,0.2832981050014496,0.2938689291477203,0.3002114295959472,0.3002114295959472,0.2917547523975372,0.2790697813034057,0.2790697813034057,0.2494714558124542,0.2410147935152053,0.2431289702653885,0.2452431321144104,0.2431289702653885,0.2410147935152053,0.2346723079681396,0.2515856325626373,0.2515856325626373,0.2558139562606811,0.2367864698171616,0.338266372680664,0.6236786246299744,1.0,0.9471458792686462,0.3424947261810303,0.1945031732320785,0.2241014838218688,0.2431289702653885,0.2389006316661834,0.2283298075199127,0.2325581461191177,0.2431289702653885,0.2473572939634323,0.253699779510498,0.2473572939634323,0.2494714558124542,0.2558139562606811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9793678522109984,0.8266022801399232,0.5026338696479796,0.20105355978012085,0.0,0.1268656700849533,0.21466198563575745,0.2870939373970032,0.27963125705718994,0.3033362627029419,0.3015803396701813,0.3015803396701813,0.33143109083175654,0.32440736889839167,0.3362598717212677,0.33977171778678894,0.33230903744697565,0.3586479425430298,0.34635645151138306,0.362159788608551,0.35820895433425903,0.34723442792892456,0.37401229143142706,0.3625987768173218,0.3748902678489685,0.38542580604553217,0.3871817290782928,0.41747146844863886,0.4266900718212128,0.4495171308517456,0.4354697167873383,0.3994732201099396,0.3950833976268768,0.3529411852359772,0.34942930936813354,0.33099210262298584,0.31650570034980774,0.329675167798996,0.313871830701828,0.3208955228328705,0.313871830701828,0.30289727449417114,0.3235294222831726,0.3107989430427551,0.32616329193115234,0.32309043407440186,0.31518876552581787,0.32704126834869385,0.31518876552581787,0.3419666290283203,0.36567163467407227,0.3867427706718445,0.4100087881088257,0.42361721396446234,0.45917472243309027,0.44029849767684937,0.4609306454658508,0.46971026062965393,0.41966637969017034,0.39640036225318903,0.34328359365463257,0.30289727449417114,0.3107989430427551,0.2875329256057739,0.2919227480888366,0.28182616829872126,0.2633889317512512,0.2809481918811798,0.27655839920043945,0.27743634581565857,0.2739244997501373,0.24890254437923431,0.3187006115913391,0.4029850661754608,0.771729588508606,1.0,0.6189640164375305,0.42800703644752497,0.09701492637395857,0.0737489014863968,0.1812993884086609,0.26294994354248047,0.313871830701828,0.30377525091171265,0.3248463571071625,0.32879719138145447,0.3252853453159332,0.3489903509616852,0.3358208835124969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.6988636255264281,0.1221590936183929,0.1051136329770088,0.2585227191448212,0.2670454680919647,0.3295454680919647,0.3096590936183929,0.346590906381607,0.3409090936183929,0.3267045319080353,0.3352272808551788,0.3380681872367859,0.34375,0.3636363744735718,0.3579545319080353,0.3664772808551788,0.3778409063816071,0.4204545319080353,0.4232954680919647,0.4318181872367858,0.4261363744735718,0.4630681872367858,0.4545454680919647,0.4715909063816071,0.46875,0.474431812763214,0.46875,0.4829545319080353,0.4602272808551788,0.4602272808551788,0.4573863744735718,0.4517045319080353,0.4090909063816071,0.3664772808551788,0.3579545319080353,0.3693181872367858,0.3380681872367859,0.3267045319080353,0.315340906381607,0.34375,0.3380681872367859,0.346590906381607,0.346590906381607,0.3579545319080353,0.34375,0.3380681872367859,0.346590906381607,0.3636363744735718,0.3352272808551788,0.3380681872367859,0.3380681872367859,0.349431812763214,0.346590906381607,0.349431812763214,0.3267045319080353,0.3352272808551788,0.3607954680919647,0.3210227191448212,0.3380681872367859,0.3721590936183929,0.3551136255264282,0.3835227191448212,0.3664772808551788,0.375,0.3579545319080353,0.375,0.346590906381607,0.3551136255264282,0.3380681872367859,0.34375,0.3125,0.3295454680919647,0.3238636255264282,0.3011363744735718,0.3011363744735718,0.3068181872367859,0.3011363744735718,0.3125,0.2755681872367859,0.2954545319080353,0.4488636255264281,0.8295454382896422,0.980113625526428,0.4914772808551788,0.0,0.0738636329770088,0.2386363595724105,0.315340906381607,0.2357954531908035,0.2698863744735718,0.2329545468091964,0.2698863744735718,0.284090906381607,0.3011363744735718,0.3352272808551788,0.3125,0.3039772808551788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9347180724143982,1.0,0.4807121753692626,0.0534124635159969,0.0712166205048561,0.0979228466749191,0.0830860510468482,0.0860534161329269,0.0771513357758521,0.0860534161329269,0.0712166205048561,0.0860534161329269,0.0741839781403541,0.0890207737684249,0.0682492554187774,0.0860534161329269,0.0652818977832794,0.0801186934113502,0.0741839781403541,0.0801186934113502,0.0593471825122833,0.0771513357758521,0.0682492554187774,0.0830860510468482,0.0682492554187774,0.0860534161329269,0.0712166205048561,0.0771513357758521,0.0652818977832794,0.0682492554187774,0.0534124635159969,0.0682492554187774,0.0474777445197105,0.0563798211514949,0.0474777445197105,0.0623145401477813,0.0741839781403541,0.094955489039421,0.094955489039421,0.115726999938488,0.1186943650245666,0.1335311532020568,0.1305637955665588,0.1483679562807083,0.1394658684730529,0.1543026715517044,0.1424332410097122,0.1543026715517044,0.1394658684730529,0.1543026715517044,0.1424332410097122,0.1513353139162063,0.1305637955665588,0.1424332410097122,0.1305637955665588,0.1424332410097122,0.1275964379310608,0.1305637955665588,0.1216617226600646,0.1335311532020568,0.1246290802955627,0.1305637955665588,0.115726999938488,0.1246290802955627,0.1216617226600646,0.1246290802955627,0.1127596423029899,0.1246290802955627,0.1186943650245666,0.1305637955665588,0.1305637955665588,0.1394658684730529,0.1216617226600646,0.1305637955665588,0.115726999938488,0.1275964379310608,0.1246290802955627,0.1543026715517044,0.1543026715517044,0.181008905172348,0.183976262807846,0.2017804086208343,0.1869436204433441,0.181008905172348,0.1750741899013519,0.1780415475368499,0.1869436204433441,0.1750741899013519,0.1513353139162063,0.1394658684730529,0.1216617226600646,0.1364985108375549,0.1186943650245666,0.1186943650245666,0.1068249270319938,0.115726999938488,0.1097922846674919,0.1186943650245666,0.0979228466749191,0.0563798211514949,0.0474777445197105,0.0,0.1186943650245666,0.4480712115764617,0.913946568965912,0.8813056349754332,0.1335311532020568,0.1097922846674919,0.1127596423029899,0.115726999938488,0.094955489039421,0.1008902043104171,0.091988131403923,0.1038575693964958,0.1008902043104171,0.1068249270319938,0.1038575693964958,0.1038575693964958,0.1008902043104171,0.115726999938488,0.0979228466749191,0.1127596423029899,0.0979228466749191,0.1186943650245666,0.1068249270319938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9926199316978456,0.9723247289657592,0.5682656764984131,0.0830258280038833,0.0166051667183637,0.1900369077920913,0.276752769947052,0.2712177038192749,0.2656826674938201,0.2730627357959748,0.2693727016448974,0.2749077379703522,0.2804428040981293,0.276752769947052,0.2712177038192749,0.2675276696681976,0.2785977721214294,0.276752769947052,0.2749077379703522,0.2822878360748291,0.2896679043769836,0.2859778702259064,0.2878228724002838,0.2933579385280608,0.2952029407024383,0.2988929748535156,0.3025830388069153,0.3118081092834472,0.3228782415390014,0.3265682756900787,0.3228782415390014,0.3339483439922333,0.339483380317688,0.339483380317688,0.3228782415390014,0.3136531412601471,0.3154981434345245,0.2933579385280608,0.2804428040981293,0.2749077379703522,0.2822878360748291,0.276752769947052,0.2712177038192749,0.2785977721214294,0.2804428040981293,0.2804428040981293,0.276752769947052,0.2785977721214294,0.2841328382492065,0.2822878360748291,0.2785977721214294,0.276752769947052,0.2859778702259064,0.2841328382492065,0.2785977721214294,0.2804428040981293,0.2841328382492065,0.2785977721214294,0.2730627357959748,0.2785977721214294,0.2804428040981293,0.2712177038192749,0.2583025693893432,0.2638376355171204,0.2656826674938201,0.2693727016448974,0.2638376355171204,0.2583025693893432,0.2675276696681976,0.2656826674938201,0.2583025693893432,0.2601476013660431,0.2638376355171204,0.2638376355171204,0.2564575672149658,0.2619926333427428,0.2675276696681976,0.2601476013660431,0.2601476013660431,0.2583025693893432,0.2619926333427428,0.2638376355171204,0.254612535238266,0.2583025693893432,0.2656826674938201,0.2693727016448974,0.2619926333427428,0.2675276696681976,0.2878228724002838,0.2933579385280608,0.2952029407024383,0.3136531412601471,0.3210332095623016,0.3118081092834472,0.3025830388069153,0.2896679043769836,0.2841328382492065,0.2749077379703522,0.2619926333427428,0.24907748401165,0.254612535238266,0.2656826674938201,0.2656826674938201,0.2859778702259064,0.3136531412601471,0.3357933461666107,0.3597785830497741,0.4059040546417236,0.4649446606636047,0.4963099658489227,0.5369003415107727,0.6771217584609985,0.8856088519096375,1.0,0.8154981732368469,0.3431734442710876,0.0,0.0867158696055412,0.2380073815584182,0.2675276696681976,0.2564575672149658,0.2583025693893432,0.254612535238266,0.254612535238266,0.2675276696681976,0.2619926333427428,0.24907748401165,0.2583025693893432,0.2656826674938201,0.2601476013660431,0.2601476013660431,0.2638376355171204,0.2693727016448974,0.2693727016448974,0.2675276696681976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9779735803604126,0.859030842781067,0.4317180514335632,0.1718061715364456,0.1101321578025817,0.1145374476909637,0.0660792961716651,0.0748898684978485,0.0572687238454818,0.0704845786094665,0.0660792961716651,0.0748898684978485,0.0748898684978485,0.0969163030385971,0.1057268753647804,0.123348020017147,0.1189427301287651,0.1321585923433303,0.1277533024549484,0.1321585923433303,0.1277533024549484,0.1409691572189331,0.1409691572189331,0.149779736995697,0.1409691572189331,0.1541850268840789,0.1409691572189331,0.1409691572189331,0.1585903018712997,0.1894273161888122,0.1762114465236663,0.1806167364120483,0.1409691572189331,0.1365638822317123,0.1189427301287651,0.1189427301287651,0.0881057232618331,0.1013215854763984,0.0792951509356498,0.0925110131502151,0.0837004408240318,0.1013215854763984,0.0925110131502151,0.0881057232618331,0.0660792961716651,0.1057268753647804,0.0748898684978485,0.0925110131502151,0.1057268753647804,0.1189427301287651,0.1101321578025817,0.1101321578025817,0.0881057232618331,0.0969163030385971,0.0792951509356498,0.0837004408240318,0.0748898684978485,0.0792951509356498,0.0572687238454818,0.0660792961716651,0.0308370050042867,0.0396475754678249,0.0176211446523666,0.0308370050042867,0.0440528616309166,0.0748898684978485,0.0792951509356498,0.0925110131502151,0.1101321578025817,0.1718061715364456,0.2334801703691482,0.4933920800685882,0.7400881052017213,0.973568260669708,1.0,0.5506607890129088,0.1321585923433303,0.0484581515192985,0.1277533024549484,0.0925110131502151,0.0440528616309166,0.0308370050042867,0.0,0.0,0.0,0.0308370050042867,0.0440528616309166,0.0572687238454818,0.0484581515192985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.9656991958618164,0.9129287600517274,0.8460862040519713,0.7572559118270874,0.6473175287246704,0.5092348456382751,0.3825857639312744,0.2955145239830016,0.2339489907026291,0.194371148943901,0.1565523296594619,0.10554089397192,0.0765171498060226,0.088830254971981,0.1600703597068786,0.2374670207500457,0.2893579602241516,0.3333333432674408,0.3597185611724853,0.3825857639312744,0.42216357588768,0.4661389589309692,0.5039578080177307,0.536499559879303,0.5725593566894531,0.5971855521202089,0.6086191534996033,0.6121371984481812,0.6235707998275757,0.632365882396698,0.6411609649658203,0.649076521396637,0.6587510704994202,0.6701846718788146,0.6807388067245483,0.6948109269142151,0.7106420397758484,0.724714159965515,0.7361477613449096,0.7440633177757262,0.7537379264831544,0.7537379264831544,0.7537379264831544,0.744942843914032,0.734388768672943,0.7185575962066649,0.7036060094833374,0.6816182732582092,0.6578716039657593,0.6376429200172424,0.6218118071556091,0.6059806346893312,0.5989446043968201,0.59278804063797,0.583113431930542,0.5751978754997252,0.5470536351203918,0.5382585525512695,0.5338610410690308,0.519788920879364,0.5057168006896973,0.4960422217845917,0.4819701015949248,0.4714159965515136,0.4643799364566802,0.4599823951721192,0.4564643800258637,0.4547053575515747,0.4538258612155914,0.4511873424053192,0.4520668387413025,0.4529463648796081,0.4547053575515747,0.4520668387413025,0.4432717561721802,0.4450307786464691,0.4432717561721802,0.4432717561721802,0.4415127635002136,0.4379947185516357,0.440633237361908,0.4379947185516357,0.4397537410259247,0.4397537410259247,0.4432717561721802,0.4423922598361969,0.4441512823104858,0.446789801120758,0.4476692974567413,0.4485488235950469,0.446789801120758,0.4503078162670136,0.4529463648796081,0.4494283199310303,0.4476692974567413,0.4511873424053192,0.4494283199310303,0.4538258612155914,0.4555848836898804,0.465259462594986,0.5303429961204529,0.8284960389137267,0.9067721962928772,0.8671943545341492,0.807387888431549,0.7405452728271484,0.6508355140686035,0.5347405672073364,0.3992964029312134,0.2858399152755737,0.2066842615604401,0.1539138108491897,0.110817939043045,0.066842570900917,0.0202286727726459,0.0,0.0290237460285425,0.1204925253987312,0.2084432691335678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.94248366355896,0.4483660161495209,0.0300653595477342,0.2000000029802322,0.2549019753932953,0.2235294133424759,0.2052287608385086,0.1986928135156631,0.2026143819093704,0.2183006554841995,0.2169934660196304,0.2183006554841995,0.2274509817361832,0.2313725501298904,0.2313725501298904,0.2366013079881668,0.2535947859287261,0.265359491109848,0.2705882489681244,0.2718954384326935,0.279738575220108,0.3006536066532135,0.3098039329051971,0.3215686380863189,0.3333333432674408,0.3333333432674408,0.3281045854091644,0.3281045854091644,0.3267973959445953,0.3254902064800262,0.2993464171886444,0.2758170068264007,0.2745098173618316,0.2627451121807098,0.2470588237047195,0.226143792271614,0.2209150344133376,0.2222222238779068,0.2156862765550613,0.2091503292322158,0.2248366028070449,0.2235294133424759,0.2169934660196304,0.2104575186967849,0.2222222238779068,0.2235294133424759,0.2156862765550613,0.2117647081613541,0.2104575186967849,0.2130718976259231,0.2104575186967849,0.2052287608385086,0.2065359503030776,0.2091503292322158,0.2013071924448013,0.2013071924448013,0.2039215713739395,0.2065359503030776,0.1986928135156631,0.1960784345865249,0.2013071924448013,0.2091503292322158,0.2039215713739395,0.1947712451219558,0.2013071924448013,0.2117647081613541,0.2078431397676468,0.2209150344133376,0.2366013079881668,0.2379084974527359,0.2313725501298904,0.240522876381874,0.2588235437870025,0.2614379227161407,0.2457516342401504,0.2366013079881668,0.240522876381874,0.2339869290590286,0.2078431397676468,0.1960784345865249,0.2013071924448013,0.2143790870904922,0.2078431397676468,0.2052287608385086,0.2143790870904922,0.2366013079881668,0.3503268063068389,0.6209150552749634,0.9267973899841307,0.9359477162361144,0.4679738581180573,0.0,0.1777777820825576,0.2823529541492462,0.2300653606653213,0.2130718976259231,0.2287581712007522,0.2326797395944595,0.2313725501298904,0.2300653606653213,0.2352941185235977,0.2470588237047195,0.2470588237047195,0.2496732026338576,0.2575163543224334,0.2614379227161407,0.2679738700389862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.984025537967682,0.9169328808784484,0.6900958418846129,0.2843450605869292,0.1118210852146148,0.0734824314713478,0.1277955323457718,0.1884984076023101,0.201277956366539,0.1757188439369201,0.185303509235382,0.207667738199234,0.2044728398323059,0.2364217191934585,0.2236421704292297,0.2332268357276916,0.2396166175603866,0.2332268357276916,0.2268370538949966,0.2460063844919204,0.2523961663246155,0.2555910646915436,0.2460063844919204,0.2492012828588485,0.2428115010261536,0.2619808316230773,0.2492012828588485,0.2619808316230773,0.2907348275184631,0.3035143911838531,0.300319492816925,0.3067092597484588,0.3067092597484588,0.3130990266799927,0.3258785903453827,0.3514376878738404,0.3546325862407684,0.3706070184707641,0.3674121499061584,0.389776349067688,0.3993610143661499,0.4185303449630737,0.3865814805030823,0.3546325862407684,0.3706070184707641,0.3610223531723022,0.3354632556438446,0.3418530225753784,0.3290734887123108,0.3194888234138489,0.3035143911838531,0.3130990266799927,0.3130990266799927,0.3194888234138489,0.3099041581153869,0.3194888234138489,0.3226836919784545,0.3226836919784545,0.2683705985546112,0.2939297258853912,0.2843450605869292,0.2907348275184631,0.2683705985546112,0.2811501622200012,0.2651757299900055,0.2715654969215393,0.2523961663246155,0.2651757299900055,0.2523961663246155,0.2651757299900055,0.2843450605869292,0.2939297258853912,0.2939297258853912,0.3099041581153869,0.3035143911838531,0.2843450605869292,0.2715654969215393,0.2779552638530731,0.2683705985546112,0.2939297258853912,0.2715654969215393,0.2907348275184631,0.300319492816925,0.3035143911838531,0.2971245944499969,0.2619808316230773,0.2683705985546112,0.2939297258853912,0.3130990266799927,0.287539929151535,0.2619808316230773,0.2587859332561493,0.3099041581153869,0.4345048069953918,0.6198083162307739,0.7955271601676942,0.9584664702415464,1.0,0.7028753757476808,0.1597444117069244,0.0,0.1277955323457718,0.1629392951726913,0.185303509235382,0.1884984076023101,0.2140575051307678,0.2332268357276916,0.2715654969215393,0.2428115010261536,0.2555910646915436,0.2715654969215393,0.2555910646915436,0.2587859332561493,0.2683705985546112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
